0.01000	3.90
0.01100	4.25
0.01200	4.60
0.01300	4.93
0.01400	5.26
0.01500	5.58
0.01600	5.89
0.01700	6.19
0.01800	6.50
0.02000	7.08
0.02250	7.78
0.02500	8.45
0.02750	9.10
0.03000	9.72
0.03250	10.33
0.03500	10.91
0.03750	11.48
0.04000	12.03
0.04500	13.10
0.05000	14.12
0.05500	15.10
0.06000	16.04
0.06500	16.95
0.07000	17.84
0.08000	19.52
0.09000	21.12
0.100	22.64
0.110	24.09
0.120	25.48
0.130	26.82
0.140	28.11
0.150	29.36
0.160	30.57
0.170	31.75
0.180	32.89
0.200	35.10
0.225	37.74
0.250	40.26
0.275	42.69
0.300	45.04
0.325	47.32
0.350	49.56
0.375	51.75
0.400	53.91
0.450	58.17
0.500	62.36
0.550	66.52
0.600	70.68
0.650	74.87
0.700	79.09
0.800	87.70
0.900	96.60
1.00	105.83 
1.10	115.43 
1.20	125.43 
1.30	135.84 
1.40	146.67 
1.50	157.93 
1.60	169.63 
1.70	181.76 
1.80	194.32 
2.00	220.76 
2.25	256.24 
2.50	294.41 
2.75	335.24 
3.00	378.68 
3.25	424.71 
3.50	473.29 
3.75	524.40 
4.00	578.01 
4.50	692.61 
5.00	817.01 
5.50	951.12 
6.00	1090
6.50	1250
7.00	1410
8.00	1760
9.00	2150
10.0	2580
