0.01000	1.18
0.01100	1.29
0.01200	1.40
0.01300	1.51
0.01400	1.62
0.01500	1.73
0.01600	1.83
0.01700	1.94
0.01800	2.05
0.02000	2.26
0.02250	2.52
0.02500	2.78
0.02750	3.03
0.03000	3.28
0.03250	3.53
0.03500	3.78
0.03750	4.03
0.04000	4.27
0.04500	4.76
0.05000	5.24
0.05500	5.72
0.06000	6.19
0.06500	6.65
0.07000	7.11
0.08000	8.01
0.09000	8.89
0.100	9.75
0.110	10.59
0.120	11.41
0.130	12.21
0.140	12.99
0.150	13.77
0.160	14.52
0.170	15.27
0.180	16.00
0.200	17.43
0.225	19.16
0.250	20.82
0.275	22.43
0.300	23.99
0.325	25.50
0.350	26.97
0.375	28.40
0.400	29.80
0.450	32.49
0.500	35.07
0.550	37.54
0.600	39.92
0.650	42.21
0.700	44.43
0.800	48.67
0.900	52.66
1.00	56.43
1.10	60.02
1.20	63.45
1.30	66.73
1.40	69.88
1.50	72.92
1.60	75.86
1.70	78.71
1.80	81.48
2.00	86.83
2.25	93.21
2.50	99.34
2.75	105.29
3.00	111.10
3.25	116.81
3.50	122.46
3.75	128.06
4.00	133.63
4.50	144.75
5.00	155.90
5.50	167.13
6.00	178.47
6.50	189.97
7.00	201.65
8.00	225.59
9.00	250.40
10.0	276.15
