0.0100	4.45
0.0110	4.76
0.0120	5.06
0.0130	5.35
0.0140	5.63
0.0150	5.90
0.0160	6.17
0.0170	6.43
0.0180	6.68
0.0200	7.18
0.0225	7.78
0.0250	8.35
0.0275	8.91
0.0300	9.46
0.0325	9.99
0.0350	10.52
0.0375	11.03
0.0400	11.54
0.0450	12.54
0.0500	13.53
0.0550	14.51
0.0600	15.49
0.0650	16.46
0.0700	17.44
0.0800	19.41
0.0900	21.42
0.100	23.47
0.110	25.58
0.120	27.76
0.130	30.00
0.140	32.32
0.150	34.72
0.160	37.19
0.170	39.75
0.180	42.39
0.200	47.92
0.225	55.31
0.250	63.22
0.275	71.66
0.300	80.62
0.325	90.09
0.350	100.06
0.375	110.53
0.400	121.48
0.450	144.81
0.500	170.00
0.550	197.01
0.600	225.79
0.650	256.31
0.700	288.54
0.800	357.97
0.900	433.98
1.00	516.48
1.10	605.49
1.20	701.56
1.30	804.78
1.40	914.55
1.50	1030
1.60	1150
1.70	1280
1.80	1420
2.00	1700
2.25	2090
2.50	2520
2.75	2980
3.00	3480
3.25	4010
3.50	4570
3.75	5160
4.00	5790
4.50	7130
5.00	8610
5.50	10200
6.00	11920
6.50	13760
7.00	15720
8.00	19980
9.00	24700
10.0	29870
