0.0100	0.95781
0.0110	1.05
0.0120	1.15
0.0130	1.24
0.0140	1.34
0.0150	1.43
0.0160	1.52
0.0170	1.62
0.0180	1.71
0.0200	1.90
0.0225	2.13
0.0250	2.37
0.0275	2.60
0.0300	2.83
0.0325	3.06
0.0350	3.29
0.0375	3.51
0.0400	3.73
0.0450	4.16
0.0500	4.58
0.0550	4.98
0.0600	5.37
0.0650	5.74
0.0700	6.11
0.0800	6.82
0.0900	7.49
0.100	8.14
0.110	8.76
0.120	9.37
0.130	9.96
0.140	10.54
0.150	11.10
0.160	11.65
0.170	12.20
0.180	12.73
0.200	13.76
0.225	15.01
0.250	16.21
0.275	17.37
0.300	18.49
0.325	19.58
0.350	20.64
0.375	21.67
0.400	22.68
0.450	24.61
0.500	26.45
0.550	28.21
0.600	29.90
0.650	31.51
0.700	33.07
0.800	36.01
0.900	38.76
1.00	41.35
1.10	43.80
1.20	46.13
1.30	48.37
1.40	50.53
1.50	52.62
1.60	54.65
1.70	56.64
1.80	58.58
2.00	62.39
2.25	67.02
2.50	71.57
2.75	76.09
3.00	80.60
3.25	85.12
3.50	89.68
3.75	94.28
4.00	98.93
4.50	108.42
5.00	118.20
5.50	128.30
6.00	138.75
6.50	149.55
7.00	160.72
8.00	184.24
9.00	209.37
10.0	236.18
