0.00110	0.16977
0.00120	0.18500
0.00130	0.20030
0.00140	0.21568
0.00150	0.23111
0.00160	0.24661
0.00170	0.26215
0.00180	0.27774
0.00200	0.30903
0.00225	0.34831
0.00250	0.38769
0.00275	0.42711
0.00300	0.46652
0.00325	0.50589
0.00350	0.54519
0.00375	0.58438
0.00400	0.62345
0.00450	0.70118
0.00500	0.77822
0.00550	0.85450
0.00600	0.92997
0.00650	1.00
0.00700	1.08
0.00800	1.22
0.00900	1.37
0.01000	1.50
0.01100	1.64
0.01200	1.77
0.01300	1.90
0.01400	2.02
0.01500	2.15
0.01600	2.27
0.01700	2.39
0.01800	2.50
0.02000	2.73
0.02250	3.00
0.02500	3.25
0.02750	3.50
0.03000	3.74
0.03250	3.98
0.03500	4.20
0.03750	4.42
0.04000	4.63
0.04500	5.04
0.05000	5.44
0.05500	5.81
0.06000	6.18
0.06500	6.53
0.07000	6.87
0.08000	7.52
0.09000	8.13
0.10000	8.72
0.11000	9.27
0.12000	9.81
0.13000	10.32
0.14000	10.82
0.15000	11.30
0.16000	11.77
0.17000	12.22
0.18000	12.66
0.20000	13.51
0.22500	14.53
0.25000	15.50
0.27500	16.43
0.30000	17.34
0.32500	18.22
0.35000	19.08
0.37500	19.92
0.40000	20.76
0.45000	22.39
0.50000	24.01
0.55000	25.61
0.60000	27.21
0.65000	28.82
0.70000	30.45
0.80000	33.77
0.90000	37.19
1.00	40.75
1.10	44.45
1.20	48.30
1.30	52.31
1.40	56.48
1.50	60.82
1.60	65.33
1.70	70.00
1.80	74.84
2.00	85.03
2.25	98.70
2.50	113.40
2.75	129.13
3.00	145.87
3.25	163.60
3.50	182.32
3.75	202.01
4.00	222.67
4.50	266.82
5.00	314.75
5.50	366.42
6.00	421.79
6.50	480.83
7.00	543.50
8.00	679.53
9.00	829.52
10.00	993.61
11.00	1170
12.00	1360
13.00	1570
14.00	1780
15.00	2010
16.00	2250
17.00	2510
18.00	2780
20.00	3340
22.50	4120
25.00	4970
27.50	5900
30.00	6890
32.50	7950
35.00	9090
37.50	10290
40.00	11560
45.00	14300
50.00	17300
55.00	20560
60.00	24080
65.00	27850
70.00	31860
80.00	40620
90.00	50330
100.0	60980
