0.00110	0.07082
0.00120	0.07557
0.00130	0.08028
0.00140	0.08495
0.00150	0.08958
0.00160	0.09418
0.00170	0.09875
0.00180	0.103.29
0.00200	0.112.31
0.00225	0.123.48
0.00250	0.134.57
0.00275	0.145.58
0.00300	0.156.54
0.00325	0.167.45
0.00350	0.178.32
0.00375	0.189.16
0.00400	0.199.97
0.00450	0.221.54
0.00500	0.243.04
0.00550	0.264.48
0.00600	0.285.88
0.00650	0.307.24
0.00700	0.328.57
0.00800	0.371.13
0.00900	0.413.57
0.01000	0.455.87
0.01100	0.498.03
0.01200	0.540.04
0.01300	0.581.88
0.01400	0.623.56
0.01500	0.665.05
0.01600	0.706.35
0.01700	0.747.46
0.01800	0.788.37
0.02000	0.869.58
0.02250	0.969.89
0.02500	1.07
0.02750	1.17
0.03000	1.26
0.03250	1.36
0.03500	1.46
0.03750	1.55
0.04000	1.65
0.04500	1.83
0.05000	2.02
0.05500	2.20
0.06000	2.38
0.06500	2.56
0.07000	2.74
0.08000	3.08
0.09000	3.42
0.10000	3.75
0.11000	4.08
0.12000	4.39
0.13000	4.70
0.14000	5.00
0.15000	5.30
0.16000	5.59
0.17000	5.88
0.18000	6.16
0.20000	6.71
0.22500	7.38
0.25000	8.02
0.27500	8.64
0.30000	9.24
0.32500	9.82
0.35000	10.39
0.37500	10.94
0.40000	11.48
0.45000	12.51
0.50000	13.50
0.55000	14.46
0.60000	15.37
0.65000	16.26
0.70000	17.11
0.80000	18.74
0.90000	20.28
1.00	21.73
1.10	23.11
1.20	24.43
1.30	25.70
1.40	26.91
1.50	28.08
1.60	29.21
1.70	30.31
1.80	31.38
2.00	33.44
2.25	35.89
2.50	38.25
2.75	40.54
3.00	42.78
3.25	44.98
3.50	47.16
3.75	49.31
4.00	51.46
4.50	55.74
5.00	60.03
5.50	64.36
6.00	68.73
6.50	73.16
7.00	77.65
8.00	86.87
9.00	96.42
10.00	106.34
11.00	116.65
12.00	127.36
13.00	138.49
14.00	150.05
15.00	162.06
16.00	174.53
17.00	187.45
18.00	200.84
20.00	229.04
22.50	266.98
25.00	307.88
27.50	351.74
30.00	398.71
32.50	448.73
35.00	501.62
37.50	557.36
40.00	615.91
45.00	741.26
50.00	877.52
55.00	1020
60.00	1180
65.00	1350
70.00	1530
80.00	1910
90.00	2340
100.0	2800
